프로젝트명 (Short ver.),총 매출액,주문내역 금액 합계(from order),CX Specialist,발주 신청일 (기능),출고 요청일 (최초 출고일 기준),최종 출고일,배송 방식,출고방식 (확정),출고 날짜(월),드랍박스 링크
PNA52340-엘리스그룹,1362020,1362020,이은지,2026.6.5,2026-06-26,2026-06-26,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/4to1u5010m5zd5jdj3c8t/AMvbthTZPpgEcIVBUuHLeWw?rlkey=zcojhlglb2kjzwb8nik5xifez&dl=0
PNA52410-한국항공우주산업,2284040,2284040,송지영,2026.6.16,2026-06-26,2026-06-26,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/2h9nfga33tgea7r4mijlv/AE6bKbbI_LXBlZM-eUJ7dBc?rlkey=0dqrxfg65g61ksg40rl703ixa&dl=0
PNA52421-버버리코리아,593010,593010,송지영,2026.6.15,2026-06-26,2026-06-26,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/yf9fvymwhyy2ohkvfcznz/AAoCIw62so48QxVvdxhDOYU?rlkey=1fdvpawhs7h8id4osvp6lyvn6&dl=0
PNA52508-한국문화예술회관연합회,4789950,4789950,우예림,2026.6.12,2026-06-26,2026-06-26,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/wzo1lpa5145vvpwujh4bj/AH4KUiFQOQNlI2jfQ8ubi5Y?rlkey=wvznoz0xu1h44ytyrixm59dl3&dl=0
PNA52630-(주)소만사,838200,838200,우예림,2026.6.18,2026-06-26,2026-06-26,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/t63n4wdk0nugz9ybt3seu/AKQbPMDRb4pw3P_M_wIfUjE?rlkey=wqvpp732mvl9cgunpcsyylwh4&dl=0
PNA51654-삼성물산,21054000,21054000,현동원,2026.6.8,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/8f8votwc5u7su113boqjp/AGULcgp_2n_aX72wxPTIPzY?rlkey=t3n8070tjxhndcmtghtch3d9i&dl=0
PNA51743-레보메드,2821500,2821500,우예림,2026.5.26,2026-06-29,2026-06-29,고객직접퀵배차,,2026-06,https://www.dropbox.com/scl/fo/dynz2nlo3aaao7z94lc2v/ACcDHPqI9U8ZttXK2K0m_D0?rlkey=f0ui6us5rikddx3c0n5ng95ey&dl=0
PNA51967-한국항공대학교,1371370,1371370,송지영,2026.6.9,2026-06-29,2026-06-29,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/7igpawso0f962rj3ut45m/AGbbp06UVRa5TNVO_U7soHk?rlkey=3rj1hz7cn68pjmw07idlgzxxt&dl=0
PNA51970-윌비커뮤니케이션,6405300,6405300,송지영,2026.6.10,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/7jb6kgd3mz4lrr6ly7pj3/AFsshzaj1w7RUPgdykS3unI?rlkey=hec7glp0nlortvvy1rjectc8j&dl=0
PNA52010-구로구청,1800000,1800000,이은지,2026.6.18,2026-06-29,2026-06-29,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/um8uadnm7zlm33npcumoi/AMTaKTzmTcB1gD0dwJyuMSo?rlkey=e6a5zwohqjnurpxxgzf8huq2u&dl=0
PNA52083-시화병원,3063500,3063500,송지영,2026.6.17,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/mdttypv8gn376obdyffcd/AD6Ut9W8bUdoF3u8D7eXjNQ?rlkey=n0dz7nhrui9xhnj53x3a6hqke&dl=0
PNA52116-함샤우트(롯데웰푸드),4568300,4568300,우예림,2026.6.11,2026-06-29,2026-07-02,퀵(수도권),,"2026-06, 2026-07",https://www.dropbox.com/scl/fo/itln9idlpfh58ouygh1gc/AJza-Hikm8D6gBl8sEwZ_Fc?rlkey=f9q0w5gvqa59ixkiqalw0isrs&dl=0
PNA52130-지멘스인더스트리소프트웨어,9628850,9628850,송지영,2026.6.12,2026-06-29,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/bfbjvupo4ig1fvwmbkyto/AAv4rNCH90oJv1115bkhRiY?rlkey=0ox8q5ffz22203c7fmcpcojmk&dl=0
PNA52229-트웰브랩스,7972800,7972800,이은지,2026.6.1,2026-06-29,2026-06-29,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/53vpvbr78t9ssycshxqcs/AKFSj4kPzwbBkAaTMstwwaw?rlkey=zytpch1lhzwcnz92j8wo7p5g6&dl=0
PNA52261-안상규벌꿀,5788200,5788200,이은지,2026.6.24,2026-06-29,2026-07-14,"고객직접퀵배차, 택배(일반)",,"2026-07, 2026-06",https://www.dropbox.com/scl/fo/b0ticv63ky946z9jmo2et/AH2-sxjoZJyCwEGO6z_mGm0?rlkey=tkc4wg01ooih3ssjmqn26mthw&dl=0
PNA52326-초등교사커뮤니티인디스쿨,1066010,1066010,우예림,2026.6.9,2026-06-29,2026-06-29,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/nr3475yer7zabvg6zgr0r/AEmWQq0hk0_s5ruBYOmfE9w?rlkey=k6hxpwy94x18wm8gj4nl77n8x&dl=0
PNA52354-주티에스이,1394030,1394030,송지영,2026.6.10,2026-06-29,2026-06-29,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/gxiprttpz05h33hop8zea/AGp4l9Nfgzs3d7fz1Vowa64?rlkey=9eh1zi6m8di27ej6eg2q2pdtz&dl=0
PNA52387-쿠팡페이,7664800,7664800,이은지,2026.6.10,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/3im1te8xviubn26lmkrhm/AE-eOAexDPq5Xnx0ALDyQWA?rlkey=eju2uwicm0g56kfp4j7t20vys&dl=0
PNA52463-디캠프,5239300,5239300,지윤미,2026.6.15,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/s1ajjbprkb0mbif1d57rc/AErVzvCI5_LNQZZiui06ydI?rlkey=pmsveqc7mlisplkbsp70srjlw&dl=0
PNA52513-플러그링크,1966800,1966800,우예림,2026.6.16,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/3z91qdcyy43fc7pbnw4fg/AG7PPMadvYOu7SbFh4FpVsc?rlkey=zlpn0s4yqm2ak4uxl05unipji&dl=0
PNA52525-TrillionLabs,1279300,1279300,현동원,2026.6.15,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/hnvpo5ra7lwmcfplkcwp9/ADE7VxB-5V11uhq3rWAvf1Y?rlkey=lpjy3dm0ogqkhb4deq0sgzruv&dl=0
PNA52595-화신세라믹,1107700,1107700,우예림,2026.6.17,2026-06-29,2026-06-29,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/pb73lx8d58a7lmuon23pt/ANI3F2RFGF09lUnaUGjqlBc?rlkey=ml3sap53ocvjnr0ci8l4moexk&dl=0
PNA52209-광주새롬학교,1999910,1999910,송지영,2026.6.16,2026-06-30,2026-07-02,퀵(수도권),,"2026-06, 2026-07",https://www.dropbox.com/scl/fo/cb3js6ds1wjinvi1bb87b/AJXgl1KuCdTR-1Cr5UpVOhw?rlkey=ebn4o6hftyl8ozjydxw2jkgx3&dl=0
PNA52376-한국장애인문화예술원(모두미술공간),3600300,3600300,이은지,2026.6.16,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/t534514qzzea1a1fgbfya/AMVoU-Vn_M4rREwKaEhug60?rlkey=habxyu4ycs966wzwyplp7h2cd&dl=0
PNA52398-베인앤드컴퍼니,2558600,2558600,이은지,2026.6.23,2026-06-30,2026-07-15,퀵(수도권),,"2026-07, 2026-06",https://www.dropbox.com/scl/fo/jbgxzs9nzrl4h7uy04dpr/ALraQWCKTAPNQh-DNmrw6Cc?rlkey=aqlehya20g71xtielezakl1e5&dl=0
PNA52424-메트롬코리아,10761300,10761300,지윤미,2026.6.12,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/d3dq9ie3008ssggnw9hxx/AFfXx_vpULxu2zBwoFIa2oU?rlkey=2cuhzfvzd88fc7wcb4moe5bpn&dl=0
PNA52465-포드처치(네임택),674300,674300,이은지,2026.6.10,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/ppg8b83db7vcz90hhyjwp/ABjDDV7vi-CfWro2qZIzc0s?rlkey=5999ffbgdnqlfuxfyn1tgu6yt&dl=0
PNA52484-이타스코리아,16602850,16602850,현동원,2026.6.17,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/cqc8zo6z7nh7k6uv7l5p4/ADAek_KTA5DTbAJdl0umNv8?rlkey=xe7xa8summtevy0q2ibqoboe5&dl=0
PNA52498-넷플릭스,9795500,9795500,현동원,2026.6.19,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/614g5ziqrwsn1tqrbne0h/ALr7uO15ORGOG6HOFZrHF1k?rlkey=yke7dbx4qx572cf0ctor44q2g&dl=0
PNA52518-화천기공,3584020,3584020,현동원,2026.6.17,2026-06-30,2026-06-30,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/unw0nrhhxs9n7v9lkf56w/AHDUOSERZcG2sgSEeRj8y2U?rlkey=g30qn01svdxd81wy0znb4j5jb&dl=0
PNA52531-유네스코한국위원회,3135000,3135000,현동원,2026.6.17,2026-06-30,2026-06-30,퀵(수도권),,2026-06,https://www.dropbox.com/scl/fo/ghvzljczusb3oqc7wwphz/AHoAJ6FraL2Te1noosPy5c0?rlkey=5lx24jsyky53x8iv4co8o4lcp&dl=0
PNA52563-SK인텔릭스,2807200,2807200,송지영,2026.6.17,2026-06-30,2026-06-30,퀵(지방),,2026-06,https://www.dropbox.com/scl/fo/t4evt4md25veieno7u5jf/AE4bRS4mP35jpfvDODyoRZ8?rlkey=goh9nz79twvzpc94gu8sdr0r7&dl=0
PNA52567-성도상사(한국기계연구원),4529250,4529250,우예림,2026.6.17,2026-06-30,2026-06-30,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/g4jcfxxi87743i58zdu5s/AN5TxY98yj3V-HLXbWS2RoY?rlkey=rpo7ewlmkr42f7oygyqomyysu&dl=0
PNA52580-페퍼컴퍼니,1107700,1107700,지윤미,2026.6.26,2026-06-30,2026-07-14,퀵(수도권),,"2026-07, 2026-06",https://www.dropbox.com/scl/fo/0fmx784m8yun9hmnetv26/AG3XmtphCEHq88pRsp5BWtY?rlkey=9vgfobvugp5vg2l1blea6nk45&dl=0
PNA52620-제이에스오피스(퍼시스),1054020,1054020,지윤미,2026.6.19,2026-06-30,2026-06-30,택배(일반),,2026-06,https://www.dropbox.com/scl/fo/3dpoi17av2jnyyswtti9r/AKIU9SvDL9e6fdHz8XbVE44?rlkey=057jmro7igw4mys8jl0817zin&dl=0
PNA52645-베스트기획,924000,924000,우예림,2026.6.19,2026-06-30,2026-06-30,고객직접퀵배차,,2026-06,https://www.dropbox.com/scl/fo/z4rzng7b2wiqgodcrtnlu/ANcoaWGiQf0_XErEGTsNG1k?rlkey=2npg9yw2bmzeimkj1434ia3i9&dl=0
PNA52415-티에이케이정보시스템,5469200,5469200,송지영,2026.6.18,2026-07-01,2026-07-01,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/hg1q3htz2x1wexin67z9t/AIJFwGZLIxybkI6a6Et-lvs?rlkey=fwwdophh0mfbpoajn8mdvl1bi&dl=0
PNA52430-SK하이닉스,3496900,3496900,현동원,2026.6.18,2026-07-01,2026-07-01,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/bodmwm36u9wdi35ss53o3/AGP6-aJy8JntQqYm0mvGlR8?rlkey=0n13wq8xxtygih3idvuu7f17b&dl=0
PNA52470-대일고등학교,2566300,2566300,이은지,2026.6.17,2026-07-01,2026-07-01,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/9u0le7n49pt4nsjw4lkvx/APkY3MhhsvFnfyCKbQG2njo?rlkey=zdr19fy8urqgjekrwxqj2hf9i&dl=0
PNA52505-국민건강보험공단,1693010,1693010,우예림,2026.6.19,2026-07-01,2026-07-01,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/stccmawn9m2oo25z2oc5v/AAlL7Riwzp7co6Cw_mWEFjs?rlkey=dffjqer6shums48ydztecthyh&dl=0
PNA52619-모아워십,274010,274010,이은지,2026.6.19,2026-07-01,2026-07-01,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/l8rj6ur6pcpxd9n7koa2z/AAGm2u1na5yyxU84iDCoKtk?rlkey=cqkqu41iftt2nz5t2mor36zte&dl=0
PNA52649-한국재료연구원,3472040,3472040,우예림,2026.6.22,2026-07-01,2026-07-01,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/f1eu6nw208sqqsr3ckfz4/AHlUlYgu-dXBI-5cfyl2bE8?rlkey=zvprh1ro2jt4vjgwg3j0kcq7h&dl=0
PNA52278-메가존클라우드,10714000,10714000,송지영,2026.6.18,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/4vva7ibgfhn4jq91kxnqy/ACt2fN90EJQmqeQ1FuiIArk?rlkey=t1e7azz2yywrf7h89eobxlr6h&dl=0
PNA52444-포티투닷,4161520,4161520,현동원,2026.6.17,2026-07-02,2026-07-02,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/vjkfjxt3yldf7xfavlesg/ANbibQAe_FVjjlkDmioFyNo?rlkey=q52nghhjal4jvx05qjqe418ap&dl=0
PNA52449-빛소리친구들,3294060,3294060,이은지,2026.6.16,2026-07-02,2026-07-02,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/sbj3qt205638mq7jsgif2/AD8cqwktMuM1e2G0nse4iJE?rlkey=stae5juu0zv6w9erkyoxqoon4&dl=0
PNA52466-부산공유대학,4199470,4199470,이은지,2026.6.15,2026-07-02,2026-07-02,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/btzq9kb5awup9kn1jaf9c/AMy3kIANFbxpYh4iu6OzmGM?rlkey=vlxxzg40garbxki95gtto0dom&dl=0
PNA52569-알트웨이브(레드브릭),962500,962500,송지영,2026.6.19,2026-07-02,2026-07-02,고객직접수령,,2026-07,https://www.dropbox.com/scl/fo/2dgx5bkmwubnxkqkexlrm/AK77VYNFOBpVlkfyHqqRO2Y?rlkey=x6p5xj70ub5ifxttiefttgln7&dl=0
PNA52597-비올,4482500,4482500,송지영,2026.6.17,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/obl85mbycc0z51f5zwp5i/AF-VkIUOPQa8FtXmKFs0Fc4?rlkey=4f54ngk5wxs2zi5wlqm4am3n2&dl=0
PNA52604-WH디자인앤드아트,1387100,1387100,지윤미,2026.6.22,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/ffzkj292dqy4pa7fuuepq/ABoDnmtFkumbo8kgoipGZEw?rlkey=dahxb8cjft14p7rgytwnbdask&dl=0
PNA52633-CJ푸드빌,1947000,1947000,송지영,2026.6.23,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/m37yixms2pnl1varaffi9/AHSvNLL4qjyuuvddey8t_pQ?rlkey=afajtcnpvovc5c2ucvkfo7vlh&dl=0
PNA52655-대학내일,5162300,5162300,송지영,2026.6.24,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/matupu7cdsnpso9nq9p3k/AE2HmZkB_wD_lmjZbpIuz5U?rlkey=t7j8fvonn3v11c47l4mdvxket&dl=0
PNA52681-은성글로벌,1510300,1510300,우예림,2026.6.23,2026-07-02,2026-07-02,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/yk8uzptup6upclwfxy5za/ABcWN9eHfCNiLnTvAF3hI1I?rlkey=pd8cmegwp9khkniu4hi2u0bd3&dl=0
PNA51197-아파트멘터리,4711300,4711300,송지영,2026.6.17,2026-07-03,2026-07-03,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/5mc7vo1f2nzdwnv00nlx3/AJdEzTHRgcxlnFclkYaxpWw?rlkey=cqbbjnjzg5wfk7ffd3q4mo9m0&dl=0
PNA52479-한국섬유소재연구원,3787850,3787850,우예림,2026.6.29,2026-07-03,2026-07-21,"택배(일반), 퀵(수도권)",,2026-07,https://www.dropbox.com/scl/fo/rfccfkon1i3igq1y23j0r/AJOf1b3mQour9ZccvIpfRSM?rlkey=l216vl48usf7x175ytgj0snis&dl=0
PNA52483-함파트너스,3182300,3182300,이은지,2026.6.12,2026-07-03,2026-07-03,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/8uli2n3a9uch9gikr88u0/ACPYL-GQ4QVjbV31qzB-YCQ?rlkey=qrpqszlj1uj2723tgvhoakt66&dl=0
PNA52488-세이브더칠드런코리아,1507220,1507220,현동원,2026.6.23,2026-07-03,2026-07-03,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/l4e5t93zmtn22jlnnofhz/AEKnWTI-74I0LSMcX3dRHFU?rlkey=xolt5v5vn14caef67nvqmhbyf&dl=0
PNA52495-코트야드메리어트타임스퀘어,1081300,1081300,이은지,2026.6.14,2026-07-03,2026-07-03,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/c7aa2he6yix2m5zy59el6/ACLY2mmbRv6bmFe8Ry7fWOc?rlkey=nv5p0229f0y5qqhpy92yl5woe&dl=0
PNA52530-퍼플피그,7574050,7574050,현동원,2026.6.24,2026-07-03,2026-07-03,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/gvualwvajbb5toiilocez/ALuKyOGsyd2pVlgwjllsZAs?rlkey=07fbn0zohowdgf0db581urghm&dl=0
PNA52581-세방전지,4634300,4634300,송지영,2026.6.18,2026-07-03,2026-07-03,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/m3lfn0044ri9qmjpy3swq/AGtAld2FyUe6dux3S_TkLxM?rlkey=i03ozxv4q08de0huae82h9rae&dl=0
PNA52653-DatabricksKorea,4999500,4999500,우예림,2026.6.22,2026-07-03,2026-07-03,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/bc490e3pphuexdr3cbd32/AB3FQeWiQRYRAh8dIaEdM2w?rlkey=kufg727y5zclrkuk1rr0gv4ya&dl=0
PNA52699-엠와이소셜컴퍼니,1833700,1833700,송지영,2026.6.25,2026-07-03,2026-07-03,퀵(지방),,2026-07,https://www.dropbox.com/scl/fo/dnou1zwbo7cjv5ky5jo4t/ACiHDtdl57SaplEyjXQmpEw?rlkey=k7yn81o99ysbjwzl9tjg24p7w&dl=0
PNA51033-미래과학아카데미,11939400,11939400,현동원,2026.6.19,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/q52xoki33a15g5k2t83bv/ALdBgpAVlee5OrXbYcWqdhM?rlkey=tlofcguu9ybwb0bwak2cghovq&dl=0
PNA51904-한국무역협회,40836400,40726400,현동원,2026.6.17,2026-07-06,2026-07-13,"퀵(수도권), 고객직접퀵배차",,2026-07,https://www.dropbox.com/scl/fo/2n75gtoeezxik671dn0ba/AIjznhU7-_GpyY-gpNYr_Zk?rlkey=omqu99ziwex035ejuecgqnihx&dl=0
PNA52160-마켄코리아,1807300,1807300,지윤미,2026.6.18,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/3c8egdrhl8kw5793l6i3i/AAYAzeVOQB2BYWPDTwtSsAQ?rlkey=zlz5ou83w223cwqmk8uicdvts&dl=0
PNA52378-브릿징그룹,11793100,11793100,송지영,2026.6.23,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/8wxgwsjjbdhh29r0whiri/AGhe4_7k42gS4JM0iMBkIUA?rlkey=zgjc0e1twvuwjgnf1lcg8s5d5&dl=0
PNA52579-하잎트,508530,508530,지윤미,2026.6.22,2026-07-06,2026-07-06,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/fpxkaf721t9w5kt1rj703/AIggKCMwQvkTUh2AQGwRYUk?rlkey=8uscwz3yrgv4ftj8lftocww4w&dl=0
PNA52585-세방전지,4524300,4524300,송지영,2026.6.19,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/s9salwu6iol4wsdm2mvep/AHmZLPNVEWavc01_LvoD-Ow?rlkey=65rsdr0xt2h075xee5lwz5eum&dl=0
PNA52603-태상,830610,830610,지윤미,2026.6.25,2026-07-06,2026-07-06,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/hkasfc0joetkiunf5yuwg/APxSSXADiON5-hOxBk4kvoc?rlkey=t3ivrjapvydsnyxopx9th7mgv&dl=0
PNA52629-화성시문화재단,1904100,1904100,우예림,2026.6.19,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/zhcgmb89z6riviwg0v9kv/ABv7KfjVbPcPFtYU6JFsZcs?rlkey=78x01c736iwpqrslleepa1zhl&dl=0
PNA52635-비룡종합상사,286000,286000,송지영,2026.6.19,2026-07-06,2026-07-06,고객직접수령,,2026-07,https://www.dropbox.com/scl/fo/xt8qkfyn9jmf098ane4ha/ACO_go0owrc3bUtZyzYwa5w?rlkey=7ylhedskamru6wnhfst0fwxds&dl=0
PNA52636-써모피셔사이언티픽,5622100,5622100,우예림,2026.6.26,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/0i314c4rl43872e2eu98u/ANqg029dk1hV7Tdg7__RTCo?rlkey=4a9f4ploli94zx9fnii0men9b&dl=0
PNA52695-에이치아이여성의원,1796300,1796300,지윤미,2026.6.25,2026-07-06,2026-07-06,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/nnqh4iqneu1dqtjh7r5l0/ALYIoX91hMGr7FnXUIvQYwA?rlkey=kzqeu9xi1tscjm2vdq4yappu4&dl=0
PNA50805-주식회사SOOP,8024500,8024500,지윤미,2026.6.18,2026-07-07,2026-07-07,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/43f0az2nxsircp4lihs6m/AO_2Cuyz7J83SFnVLDJMy78?rlkey=ryiann13v663gbvsh22zzujk6&dl=0
PNA51804-안전생활실천시민연합,1782660,1782660,우예림,2026.6.25,2026-07-07,2026-07-07,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/dnu8yqram5sopunxjfk4w/ADLromM0uyhQYI_BENQfbdA?rlkey=iv31desf7steu06aw6jrkwsdo&dl=0
PNA52168-디자인고리,9330200,9330200,우예림,2026.6.17,2026-07-07,2026-07-07,퀵(지방),,2026-07,https://www.dropbox.com/scl/fo/qrc9ex2vcf6dpr7e3hshr/ADfRyBQ1hpNdV60GJG-Py64?rlkey=unzuyex4sn6o8cbdzau648xk5&dl=0
PNA52253-로지텍코리아,6418500,6418500,지윤미,2026.6.24,2026-07-07,2026-07-07,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/23xwvgndw2pm6l60g0rql/APW0LCHtgGGakHLT0g9PN7w?rlkey=ivc63zyhuk6j4soy51i6bua3l&dl=0
PNA52588-라텔앤드파트너스(본제작),1710390,1710390,송지영,2026.6.24,2026-07-07,2026-07-07,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/qqddsafkb39z79b45tfbv/AK--BOCFgURROzgtVN0nU20?rlkey=uhhuerka2hmxtwn84h75a3cre&dl=0
PNA52654-우아한형제들,1231450,1231450,지윤미,2026.6.25,2026-07-07,2026-07-07,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/ezw8d8pjm6gqcexnyl3zf/AP49bVUbsfVa-lY_ILSJMjg?rlkey=gyinwvv9jpjj0zwgm2db59y90&dl=0
PNA52704-한양대학교,2621300,2621300,송지영,2026.6.25,2026-07-07,2026-07-07,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/7fpjpad10bf35s7wqe1bg/ABArMBhcEqzJJ9CrJFTb9bU?rlkey=hd1yhtdxokfl02yvyxamwmo3r&dl=0
PNA51252-네이처스팜,19028900,19028900,우예림,2026.6.16,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/91s66cbuabqz373nt74q4/AF4iFh00XMTNIi-SgPluTag?rlkey=xar6qqkd81uis61yz03o6o8g6&dl=0
PNA52144-모멘텀(구글),4593930,4593930,우예림,2026.7.6,2026-07-08,2026-07-24,"택배(일반), 퀵(수도권)",,2026-07,https://www.dropbox.com/scl/fo/x55qji1sp258uqmm8joyy/AL-m6XMEb-Q-f0GgpbP3V_8?rlkey=rgjn6bafl3n5tfxec29w65yzp&dl=0
PNA52206-유네스코한국위원회,22084700,15651900,이은지,2026.7.3,2026-07-08,2026-08-14,퀵(수도권),,"2026-08, 2026-07",https://www.dropbox.com/scl/fo/4rci2kk1jpc7uezvb2oom/AMTbwxkf0c28NLtvUjg_d_k?rlkey=t23garvkrjcu9jvsiffz6utjf&dl=0
PNA52570-PINKWONDER,7637300,7637300,송지영,2026.6.29,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/7u8c9hgvg285ldbs73dr9/AOqmFF0LqYfW5YcL10f2ZTI?rlkey=z9hwyfypxscchkrenf8w3gb5u&dl=0
PNA52591-서울생활사박물관,4999500,4999500,우예림,2026.6.19,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/mcndmdnrzy6j7unfg1709/ANiiaH5u_G20mIEpNYOF1s0?rlkey=x3zng47t3qmyqldeo2ivvrmhd&dl=0
PNA52610-한글로벌,1103300,1103300,송지영,2026.6.26,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/0fbuk723eti9tz9alb5al/AOjZB3W0KtYOm3wtcrsyiBg?rlkey=sqtlq2ev2dqtx9l1suujsyhvi&dl=0
PNA52652-센코,857010,857010,지윤미,2026.6.26,2026-07-08,2026-07-08,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/5l5hjyugf8tr8eluxckga/AA9TbzjzdTQJ5-7e3tAQobE?rlkey=aqivkg9okj67omleffj7sdc61&dl=0
PNA52659-CJ올리브영,6550500,6550500,송지영,2026.6.25,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/uxg3sthd4bs5jw6pietok/AANy8-_mRIYf_lyq27u48pk?rlkey=84twgcmncz4uecley181me08h&dl=0
PNA52665-통영국제음악재단,4980030,4980030,지윤미,2026.6.25,2026-07-08,2026-07-08,택배(일반),,2026-07,https://www.dropbox.com/scl/fo/8g5kc031iearaven2ykho/AFVJXchhj_L3_LsGRUVo7nQ?rlkey=6gza1gs7wzewgl6i2tkq7blsh&dl=0
PNA52672-NHR,10752500,10752500,지윤미,2026.6.30,2026-07-08,2026-07-20,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/h1f0umsqe1p1fyg3h0tao/ABbFs_DeFQs7Xi9umwmoHfQ?rlkey=yip2x8rnkwvf1lzjis7e1p4mb&dl=0
PNA52690-엑스솔콥코리아,1514700,1514700,지윤미,2026.6.25,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/reolsltipxjxi2lhyr77w/AJyrQ2G8GYrUQl7Tj_nbeqk?rlkey=ozt0m682hhuuiiyoifb8po5iq&dl=0
PNA52732-KOTRA,3070100,3070100,이은지,2026.6.28,2026-07-08,2026-07-08,퀵(수도권),,2026-07,https://www.dropbox.com/scl/fo/81c2qfyogy8bh6ibspkoh/ADoIBIZ8AQHxUXw1YUJS1kM?rlkey=qg33vb78ak94lm6gycv7vwhdd&dl=0
