파츠번호,재고귀속파츠번호,task_id,sync_item,과업지시상태,발주지시수량,과업지시일자,입하여부,입하수량,실제입하일(from. movement),공급가액,결제일(from. 지출결의),지출금액(vat 포함),지출결의비고,project,수주처,공급가액단가,입하예정일,,
PT0554,,PNA38470_0122_0311,STCK_PT0554-노트류지지대(전용)_블랙_100-2,발주진행완료,2000,2026.1.22,입하완료,2094,2026.1.28,"403,000",2026.3.20,"443,300",,PNA38470-26년1월_재고생산,(주)청산인쇄,202,2026.2.6,26년1월,2026. 1. 1
PT2841,,PNA38470_0126_3891,STCK_PT2841-리갈패드_옐로우,발주진행완료,1000,2026.1.26,입하완료,1000,2026.2.4,"500,000",2026.2.12,"550,000",,PNA38470-26년1월_재고생산,엔엠텍코리아주식회사,500,2026.2.6,26년1월,2026. 1. 1
PT3345,,PNA38470_0127_4561,STCK_PT3345-띠지밴드_그레이,발주진행완료,2000,2026.1.27,입하완료,2060,2026.2.3,"200,000",2026.2.12,"220,000",,PNA38470-26년1월_재고생산,유성(구.유성테프),100,2026.2.6,26년1월,2026. 1. 1
PT4766,,PNA38470_0128_5741,STCK_PT4766-브랜디드타월_화이트,발주진행완료,2000,2026.1.28,입하완료,2000,2026.2.5,"6,200,000",2026.3.5,"6,820,000",,PNA38470-26년1월_재고생산,유노타월 유노디자인,"3,100",2026.2.6,26년1월,2026. 1. 1
PT4767,,PNA38470_0128_5751,STCK_PT4767-브랜디드타월_그레이,발주진행완료,1000,2026.1.28,입하완료,1000,2026.2.5,"3,100,000",2026.3.5,"3,410,000",,PNA38470-26년1월_재고생산,유노타월 유노디자인,"3,100",2026.2.6,26년1월,2026. 1. 1
PT3193,,PNA38470_0127_3871,STCK_PT3193-투명손잡이지퍼백(M),발주진행완료,2000,2026.1.27,입하완료,2000,2026.2.4,"405,818",2026.2.5,"446,400",,PNA38470-26년1월_재고생산,착한포장,203,2026.2.9,26년1월,2026. 1. 1
PT0580,,PNA38470_0127_0411,STCK_PT0580-슬라이드지퍼백(커스텀인쇄)(Medium)_반투명_100-3,발주진행완료,2000,2026.1.27,입하완료,2000,2026.2.4,"940,000",2026.2.5,"1,034,000",,PNA38470-26년1월_재고생산,착한포장,470,2026.2.9,26년1월,2026. 1. 1
PT0536,,PNA38470_0127_0251,STCK_PT0536-무광스트링파우치(커스텀인쇄)(M)_반투명_200-1,발주진행완료,1000,2026.1.27,입하완료,1000,2026.2.4,"298,182",2026.2.5,"328,000",,PNA38470-26년1월_재고생산,착한포장,298,2026.2.9,26년1월,2026. 1. 1
PT1572,,PNA38470_0127_1801,STCK_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,발주진행완료,1000,2026.1.27,입하완료,1000,2026.2.4,"440,000",2026.2.5,"484,000",,PNA38470-26년1월_재고생산,착한포장,440,2026.2.9,26년1월,2026. 1. 1
PT4727,,PNA38470_0203_6021,STCK_PT4727-주의사항표기서(전용)_화이트,발주진행완료,1000,2026.2.3,입하완료,1038,2026.2.6,"100,000",2026.3.12,"110,000",,PNA38470-26년1월_재고생산,서울디지털인쇄협동조합,100,2026.2.9,26년1월,2026. 1. 1
PT2236,,PNA38470_0203_2671,STCK_PT2236-주의사항표기택(전용)_화이트+디지털풀컬러_000-1,발주진행완료,1100,2026.2.3,입하완료,1100,2026.2.11,"209,000",2026.3.12,"229,900",,PNA38470-26년1월_재고생산,서울디지털인쇄협동조합,190,2026.2.11,26년1월,2026. 1. 1
PT1197,,PNA38470_0121_1281,STCK_PT1197-스펙트럼컬러펜(블랙잉크)_화이트,발주진행완료,10000,2026.1.21,"입하완료, 입하완료","9410, 602","2026.2.10, 2026.1.28","8,181,818",2026.3.5,"9,000,000",,PNA38470-26년1월_재고생산,엘바 (ELVA),818,"2026.2.11, 2026.1.28",26년1월,2026. 1. 1
PT0859,,PNA38470_0126_0691,STCK_PT0859-리유저블캘린더_밴드_그레이,발주진행완료,2000,2026.1.26,입하완료,2000,2026.2.10,"240,000",2026.2.26,"264,000",,PNA38470-26년1월_재고생산,유성(구.유성테프),120,2026.2.13,26년1월,2026. 1. 1
PT1787,,PNA38470_0127_2151,STCK_PT1787-오픈박스(스탠다드)(Small)_블랙_100-4,발주진행완료,1000,2026.1.27,입하완료,1039,2026.2.9,"1,045,000",2026.3.20,"1,149,500",,PNA38470-26년1월_재고생산,(주)청산인쇄,"1,045",2026.2.13,26년1월,2026. 1. 1
PT1493,,PNA38470_0127_1691,STCK_PT1493-오픈박스(스탠다드)(Small)_화이트_100-4,발주진행완료,3000,2026.1.27,입하완료,3170,2026.2.9,"1,588,000",2026.3.20,"1,746,800",,PNA38470-26년1월_재고생산,(주)청산인쇄,529,2026.2.13,26년1월,2026. 1. 1
PT3370,,PNA38470_0127_4851,STCK_PT3370-단품박스(스탠다드)_화이트,발주진행완료,1000,2026.1.27,입하완료,1087,2026.2.6,"635,000",2026.3.20,"698,500",,PNA38470-26년1월_재고생산,(주)청산인쇄,635,2026.2.13,26년1월,2026. 1. 1
PT1239,,PNA38470_0114_1331,STCK_PT1239-슬로건다이어리_블랙,발주진행완료,3000,2026.1.14,입하완료,3020,2026.2.6,"13,032,000",2026.3.20,"14,335,200",,PNA38470-26년1월_재고생산,(주)청산인쇄,"4,344",2026.2.20,26년1월,2026. 1. 1
PT4696,,PNA38470_0126_5691,STCK_PT4696-킵세이프마그넷배터리2.0,발주진행완료,2000,2026.1.26,입하완료,2000,2026.2.20,"18,000,000",2026.3.12,"19,800,000",,PNA38470-26년1월_재고생산,(주)쉔코리아,"9,000",2026.2.20,26년1월,2026. 1. 1
PT0878,,PNA38470_0121_0721,STCK_PT0878-매트블랙텀블러_블랙,발주진행완료,3000,2026.1.22,입하완료,3000,2026.2.27,"21,330,000",2026.3.19,"23,463,000",2월마감,PNA38470-26년1월_재고생산,주식회사 꾸띠잔홀딩스,"7,110",2026.2.27,26년1월,2026. 1. 1
PT1236,,PNA38470_0126_1321,STCK_PT1236-슬로건다이어리_그레이,발주진행완료,3000,2026.1.26,입하완료,3005,2026.2.23,"13,032,000",2026.3.20,"14,335,200",,PNA38470-26년1월_재고생산,(주)청산인쇄,"4,344",2026.2.27,26년1월,2026. 1. 1
PT1718,,PNA38470_0126_2011,STCK_PT1718-샤쉐향(골든뱀부),발주진행완료,2000,2026.1.27,입하완료,2030,2026.2.27,"2,400,000",2026.3.12,"2,640,000",,PNA38470-26년1월_재고생산,주식회사 센트온,"1,200",2026.2.27,26년1월,2026. 1. 1
PT1800,,PNA38470_0126_2221,STCK_PT1800-샤쉐향(화이트타임/구화이트티앤타임),발주진행완료,1000,2026.1.27,입하완료,1020,2026.2.27,"1,200,000",2026.3.12,"1,320,000",,PNA38470-26년1월_재고생산,주식회사 센트온,"1,200",2026.2.27,26년1월,2026. 1. 1
PT1583,,PNA38470_0130_1811,STCK_PT1583-골지단품박스_그레이_100-2,발주진행완료,2000,2026.1.30,입하완료,2001,2026.2.12,"1,716,000",2026.3.20,"1,887,600",,PNA38470-26년1월_재고생산,(주)청산인쇄,858,2026.2.27,26년1월,2026. 1. 1
PT0501,,PNA38470_0130_0151,STCK_PT0501-미르텀블러_화이트,발주진행완료,2000,2026.2.2,"입하완료, 입하완료","1000, 1000","2026.2.27, 2026.4.13","37,090,909","2026.2.5, 2026.4.16","40,800,000",,PNA38470-26년1월_재고생산,주식회사 따벨라,"18,545","2026.2.27, 2026.4.17",26년1월,2026. 1. 1
PT2231,PT2228,PNA38470_0203_2991,"STCK_PT2231-크로스스트랩_블랙, STCK_PT2528-브랜디드노트북백_추상적산출물, STCK_PT2228-브랜디드노트북백_블랙",발주진행완료,1000,2026.2.3,"입하완료, 입하완료","1000, 1050","2026.3.19, 2026.3.19","16,818,182",2026.3.26,"18,500,000",,PNA38470-26년1월_재고생산,(주)에스씨인터내셔널,"16,818","2026.3.26, 2026.3.26",26년1월,2026. 1. 1
PT4795,,PNA38470_0127_6111,STCK_PT4795-올웨이즈양우산(세트_본품및케이스)_블랙,발주진행완료,3000,2026.1.27,입하완료,3015,2026.4.14,"15,389,451",,"15,389,451","MD 초도발주 (직소싱)

",PNA38470-26년1월_재고생산,"XIAMEN HONGJIA INDUSTRY CO.,LTD","5,130",2026.4.14,26년1월,2026. 1. 1
PT4478,,PNA38456_0206_5471,STCK_PT4478-스탠리슬림보틀_매트블랙,발주진행완료,32,2026.2.10,입하완료,32,2026.2.11,"944,000",2026.4.23,"1,038,400","PNA50929-네모시스
",PNA38456-26년2월_재고생산,주식회사 에벤에셀기업,"29,500",2026.2.11,26년2월,2026. 2. 1
PT4792,,PNA38456_0211_6101,STCK_PT4792-사용설명서(전용)(브릭메모캘린더스탠드2.0),발주진행완료,5000,2026.2.11,입하완료,5050,2026.2.11,"400,000",2026.3.12,"440,000",브릭스탠드 2.0 사용설명서 (MD초도발주 건) 단가 80원,PNA38456-26년2월_재고생산,서울디지털인쇄협동조합,80,2026.2.11,26년2월,2026. 2. 1
PT4713,,PNA38456_0211_5851,STCK_PT4713-브릭스탠드블록세트,발주진행완료,179,2026.2.11,입하완료,179,2026.2.11,"895,000",2026.3.12,"984,500",,PNA38456-26년2월_재고생산,엠알오즈(MROZ),"5,000",2026.2.11,26년2월,2026. 2. 1
PT3330,,PNA38456_0209_4101,STCK_PT3330-칫솔케이스(커스텀인쇄)_투명,발주진행완료,900,2026.2.9,입하완료,900,2026.2.23,"257,727",2026.3.5,"283,500",,PNA38456-26년2월_재고생산,도매박스&뉴제이스포츠,286,2026.2.13,26년2월,2026. 2. 1
PT1679,,PNA38456_0211_1931,STCK_PT1679-주의사항표기서(전용)_화이트+디지털풀컬러_000-4,발주진행완료,1000,2026.2.11,입하완료,1100,2026.2.19,"80,000",2026.3.12,"88,000",,PNA38456-26년2월_재고생산,서울디지털인쇄협동조합,80,2026.2.20,26년2월,2026. 2. 1
PT4476,,PNA38456_0211_5451,STCK_PT4476-스탠리슬림보틀_폴라화이트,발주진행완료,61,2026.2.20,입하완료,61,2026.2.20,"1,726,300",2026.4.23,"1,898,930","PNA50628-네이버
",PNA38456-26년2월_재고생산,주식회사 에벤에셀기업,"28,300",2026.2.20,26년2월,2026. 2. 1
PT3200,,PNA38456_0210_3731,STCK_PT3200-캐리미와인잔(컵부분),발주진행완료,102,2026.2.10,입하완료,108,2026.2.20,"200,940",2026.2.26,"221,034",,PNA38456-26년2월_재고생산,보소코리아,"1,970",2026.2.23,26년2월,2026. 2. 1
PT3201,,PNA38456_0210_3741,STCK_PT3201-캐리미와인잔(받침대)_투명,발주진행완료,102,2026.2.10,입하완료,108,2026.2.20,"200,940",2026.2.26,"221,034",,PNA38456-26년2월_재고생산,보소코리아,"1,970",2026.2.23,26년2월,2026. 2. 1
PT4391,,PNA38456_0_5331,STCK_PT4391-스탠리데일리텀블러_매트블랙,발주진행완료,83,2026.2.20,입하완료,83,2026.2.23,"2,124,800",2026.4.23,"2,337,280",마틴브라워코리아,PNA38456-26년2월_재고생산,주식회사 에벤에셀기업,"25,600",2026.2.23,26년2월,2026. 2. 1
PT2472,,PNA38456_0209_3241,STCK_PT2472-트리플컬러펜_블랙,발주진행완료,400,2026.2.9,입하완료,400,2026.2.26,"1,512,800",2026.3.5,"1,664,080",,PNA38456-26년2월_재고생산,(주)영인기프트,"3,782",2026.2.25,26년2월,2026. 2. 1
PT2473,,PNA38456_0213_3711,STCK_PT2473-트리플컬러펜_그레이지,발주진행완료,500,2026.2.19,입하완료,500,2026.2.26,"1,900,000",2026.2.23,"2,090,000",,PNA38456-26년2월_재고생산,미쓰비시연필한국판매 주식회사,"3,800",2026.2.25,26년2월,2026. 2. 1
PT2472,,PNA38456_0213_3241,STCK_PT2472-트리플컬러펜_블랙,발주진행완료,500,2026.2.19,입하완료,500,2026.2.26,"1,900,000",2026.2.23,"2,090,000",,PNA38456-26년2월_재고생산,미쓰비시연필한국판매 주식회사,"3,800",2026.2.25,26년2월,2026. 2. 1
PT4392,,PNA38456_0219_5311,STCK_PT4392-주의사항표기서(전용),발주진행완료,1000,2026.2.19,입하완료,1000,2026.2.25,"90,000",2026.3.12,"99,000",,PNA38456-26년2월_재고생산,서울디지털인쇄협동조합,90,2026.2.25,26년2월,2026. 2. 1
PT4769,,PNA38456_0219_5711,STCK_PT4769-주의사항표기서(전용)_화이트,발주진행완료,2000,2026.2.19,입하완료,2130,2026.2.23,"200,000",2026.3.12,"220,000",,PNA38456-26년2월_재고생산,서울디지털인쇄협동조합,100,2026.2.25,26년2월,2026. 2. 1
PT2473,,PNA38456_0220_3711,STCK_PT2473-트리플컬러펜_그레이지,발주진행완료,500,2026.2.20,입하완료,500,2026.2.26,"1,891,000",2026.3.5,"2,080,100",,PNA38456-26년2월_재고생산,(주)영인기프트,"3,782",2026.2.26,26년2월,2026. 2. 1
PT4726,,PNA38456_0209_6011,STCK_PT4726-단품박스(스탠다드)_화이트,발주진행완료,3000,2026.2.9,입하완료,3200,2026.2.27,"990,000",2026.3.12,"1,089,000",,PNA38456-26년2월_재고생산,주식회사 모아패키지,330,2026.2.27,26년2월,2026. 2. 1
PT0534,,PNA38456_0211_0241,STCK_PT0534-무광스트링파우치(커스텀인쇄)(M)_블랙_200-1,발주진행완료,1000,2026.2.11,입하완료,1000,2026.2.25,"439,000",2026.2.26,"482,900",,PNA38456-26년2월_재고생산,착한포장,439,2026.2.27,26년2월,2026. 2. 1
PT2613,,PNA38456_0225_2911,STCK_PT2613-USB케이블(어태치보조배터리),발주진행완료,60,2026.2.25,입하완료,65,2026.2.26,"32,727",2026.3.12,"36,000",,PNA38456-26년2월_재고생산,(주)명성,545,2026.2.27,26년2월,2026. 2. 1
PT5148,,PNA38456_0225_6121,STCK_PT5148-퀵차지도킹형보조배터리(type-C/C)_화이트,발주진행완료,500,2026.2.25,입하완료,500,2026.2.27,"3,500,000",2026.3.5,"3,850,000",무지,PNA38456-26년2월_재고생산,주식회사 알리오코리아,"7,000",2026.2.27,26년2월,2026. 2. 1
PT1125,,PNA38456_0225_1191,STCK_PT1125-슈가케인펜_화이트,발주진행완료,300,2026.2.25,입하완료,300,2026.2.27,"630,000",2026.3.5,"693,000",,PNA38456-26년2월_재고생산,RD상사(세나토코리아),"2,100",2026.2.27,26년2월,2026. 2. 1
PT0833,,PNA38456_0205_0651,STCK_PT0833-레더스킨다이어리_블랙,발주진행완료,3000,2026.2.6,"입하완료, 입하완료","2200, 800","2026.3.4, 2026.3.4","19,200,000",2026.3.5,"21,120,000",,PNA38456-26년2월_재고생산,주식회사 디자인오엔,"6,400","2026.3.4, 2026.3.4",26년2월,2026. 2. 1
PT2824,,PNA38456_02_3581,STCK_PT2824-단품박스(스탠다드)_웜그레이,발주진행완료,3000,2026.2.19,입하완료,3020,2026.3.4,"1,080,000",2026.4.16,"1,188,000",,PNA38456-26년2월_재고생산,(주)청산인쇄,360,2026.3.5,26년2월,2026. 2. 1
PT2125,,PNA38456_0223_2471,STCK_PT2125-스포이드(1.2ml)_반투명,발주진행완료,5000,2026.3.3,입하완료,5000,2026.3.4,"95,000",2026.3.3,"104,500",영준님 네이버페이 결제 (NH 5531),PNA38456-26년2월_재고생산,현일에스앤피랩,19,2026.3.5,26년2월,2026. 2. 1
PT4391,,PNA38456_0227_5331,STCK_PT4391-스탠리데일리텀블러_매트블랙,발주진행완료,122,2026.3.4,입하완료,,2026.3.5,"3,123,200",2026.4.23,"3,435,520",PNA50838-한화에어로스페이스,PNA38456-26년2월_재고생산,주식회사 에벤에셀기업,"25,600",2026.3.5,26년2월,2026. 2. 1
PT1753,,PNA38456_0209_2101,STCK_PT1753-프라우드투톤명함지갑_블랙,발주진행완료,500,2026.2.10,입하완료,500,2026.3.5,"2,625,000",2026.3.5,"2,887,500",,PNA38456-26년2월_재고생산,엔엠텍코리아주식회사,"5,250",2026.3.6,26년2월,2026. 2. 1
PT3378,,PNA38456_0220_4911,STCK_PT3378-시그니처다이어리_밴드_22.보라,발주진행완료,200,2026.2.20,입하완료,206,2026.2.27,"26,000",2026.3.5,"28,600",,PNA38456-26년2월_재고생산,유성(구.유성테프),130,2026.3.6,26년2월,2026. 2. 1
PT3385,,PNA38456_0220_4991,STCK_PT3385-시그니처다이어리_밴드_14.노랑,발주진행완료,200,2026.2.20,입하완료,205,2026.2.27,"26,000",2026.3.5,"28,600",,PNA38456-26년2월_재고생산,유성(구.유성테프),130,2026.3.6,26년2월,2026. 2. 1
PT3379,,PNA38456_0220_4921,STCK_PT3379-시그니처다이어리_밴드_25.파랑,발주진행완료,500,2026.2.20,입하완료,510,2026.2.27,"50,000",2026.3.5,"55,000",,PNA38456-26년2월_재고생산,유성(구.유성테프),100,2026.3.6,26년2월,2026. 2. 1
PT2079,,PNA38456_0227_2371,STCK_PT2079-클리어리유저블컵_리드(스탠다드리드)_화이트,발주진행완료,1080,2026.3.3,입하완료,1080,2026.3.9,"237,600",2026.3.5,"261,360",,PNA38456-26년2월_재고생산,주식회사 아조아(AJOAH),220,2026.3.9,26년2월,2026. 2. 1
PT1093,,PNA38456_0225_1071,STCK_PT1093-유광덮개파우치_투명_000-3,발주진행완료,3000,2026.2.25,입하완료,3100,2026.3.5,"690,000",2026.3.5,"759,000",,PNA38456-26년2월_재고생산,착한포장,230,2026.3.11,26년2월,2026. 2. 1
PT5289,,PNA38456_0227_6161,STCK_PT5289-덮개박스(스탠다드)_블랙,발주진행완료,1000,2026.2.27,입하완료,1054,2026.3.17,"1,790,000",2026.4.9,"1,969,000","모바일오피스파우치 2.0 패키지 재고 초도발주 건 목형비 132,000원 포함",PNA38456-26년2월_재고생산,주식회사 모아패키지,"1,790",2026.3.17,26년2월,2026. 2. 1
PT4719,,PNA38456_0227_5941,STCK_PT4719-밸류메모큐브(ver2)(비점착.M),발주진행완료,500,2026.2.27,입하완료,504,2026.3.12,"865,000",2026.3.26,"951,500",,PNA38456-26년2월_재고생산,주식회사 에이엠씨,"1,730",2026.3.20,26년2월,2026. 2. 1
PT4718,,PNA38456_0227_5931,STCK_PT4718-밸류메모큐브(ver2)(비점착.S),발주진행완료,500,2026.2.27,입하완료,528,2026.3.12,"500,000",2026.3.26,"550,000",,PNA38456-26년2월_재고생산,주식회사 에이엠씨,"1,000",2026.3.20,26년2월,2026. 2. 1
PT2248,,PNA38456_0227_4361,STCK_PT2248-아트워크레더다이어리_커버_화이트,발주진행완료,1000,2026.2.27,입하완료,1000,2026.3.18,"3,400,000",2026.3.26,"3,740,000",,PNA38456-26년2월_재고생산,엔엠텍코리아주식회사,"3,400",2026.3.20,26년2월,2026. 2. 1
PT1569,,PNA38456_0227_1781,STCK_PT1569-컬러풀노트패드_블랙,발주진행완료,1000,2026.2.27,입하완료,1016,2026.3.20,"1,853,000",2026.4.16,"2,038,300",,PNA38456-26년2월_재고생산,(주)청산인쇄,"1,853",2026.3.20,26년2월,2026. 2. 1
PT2250,,PNA38456_0227_3031,STCK_PT2250-아트워크레더다이어리_내지(만년),발주진행완료,1000,2026.2.27,입하완료,1025,2026.3.20,"3,020,000",2026.4.16,"3,322,000",,PNA38456-26년2월_재고생산,(주)청산인쇄,"3,020",2026.3.25,26년2월,2026. 2. 1
PT4093,,PNA38456_0209_5281,STCK_PT4093-프라임폴더블멀티충전기_다크그레이,발주진행완료,700,2026.2.9,입하완료,700,2026.3.30,"25,200,000",2026.3.26,"27,720,000",,PNA38456-26년2월_재고생산,제이에이 코퍼레이션 (JA Corp.),"36,000",2026.3.30,26년2월,2026. 2. 1
PT4729,PT4729,PNA38456_0225_6031,"STCK_PT4729-커넥트6in1케이블키트_본품, STCK_PT4730-단품박스(전용)_화이트",발주진행완료,5000,2026.3.3,"입하완료, 입하완료","5000, 5250","2026.4.1, 2026.4.1","7,783,204",,"8,561,524",,PNA38456-26년2월_재고생산,"Dongguan JinEn Electronics Co., Ltd","1,557","2026.4.2, 2026.4.2",26년2월,2026. 2. 1
PT0563,,PNA38456_0209_0361,STCK_PT0563-코튼스트링파우치(커스텀인쇄)(XL)_광목_200-2,발주진행완료,1000,2026.3.12,입하완료,1005,2026.4.14,"1,660,000","2026.4.9, 2026.4.30","1,826,000",코튼스트링파우치 분할지출의 건,PNA38456-26년2월_재고생산,성우무역,"1,660",2026.4.15,26년2월,2026. 2. 1
PT4830,PT4830,PNA38456_0224_6131,"STCK_PT4830-솔리드레디백_블랙, STCK_PT4843-골지단품박스(전용)(핸들), STCK_PT4842-커스텀플레이트_블랙",발주진행완료,504,2026.2.24,"입하완료, 입하완료, 입하완료","790, 503, 697","2026.4.17, 2026.4.17, 2026.4.17","5,347,924",,"5,882,716",,PNA38456-26년2월_재고생산,"HEFEI WORLD BAG CO., LTD","10,611","2026.4.17, 2026.4.17, 2026.4.17",26년2월,2026. 2. 1
PT4856,PT4856,PNA38456_0224_6141,"STCK_PT4856-어텐션스포츠보틀(GS), STCK_PT4865-전용박스(GS)_화이트, STCK_PT4870-사용설명서(GS)",발주진행완료,3000,2026.2.24,"입하완료, 입하완료, 입하완료","2979, 3599, 2999","2026.4.30, 2026.5.4, 2026.4.30","13,191,495",,"14,510,645",,PNA38456-26년2월_재고생산,"Shanghai Ansheng insulation Technology Co.,Ltd","4,397","2026.5.4, 2026.5.4, 2026.5.4",26년2월,2026. 2. 1
PT4708,PT4708,PNA38456_0225_5861,"STCK_PT4708-3단자동우산_블랙, STCK_PT4709-단품박스(전용)",발주진행완료,4000,2026.3.4,"입하완료, 입하완료, 입하완료, 입하완료","3859, 3719, 150, 398","2026.5.19, 2026.5.19, 2026.4.22, 2026.4.22","23,985,860",,"23,985,860",,PNA38456-26년2월_재고생산,"XIAMEN HONGJIA INDUSTRY CO.,LTD","5,996","2026.5.19, 2026.5.19, 2026.4.22, 2026.4.22",26년2월,2026. 2. 1
PT4478,,PNA38457_0304_5471,STCK_PT4478-스탠리슬림보틀_매트블랙,발주진행완료,51,2026.3.5,입하완료,,2026.3.6,"1,443,300",2026.4.23,"1,587,630","PNA50929-네모시스
",PNA38457-26년3월_재고생산,주식회사 에벤에셀기업,"28,300",2026.3.6,26년3월,2026. 3. 1
PT4391,,PNA38457_0305_5331,STCK_PT4391-스탠리데일리텀블러_매트블랙,발주진행완료,101,2026.3.9,입하완료,,2026.3.10,"2,585,600",2026.4.23,"2,844,160","PNA50872-법무법인대륙아주
",PNA38457-26년3월_재고생산,주식회사 에벤에셀기업,"25,600",2026.3.10,26년3월,2026. 3. 1
